Order ID,Order Date,Customer ID,Customer Name,Address,City,State,ZIP/Postal Code,Country/Region,Salesperson,Region,Shipped Date,Shipper Name,Ship Name,Ship Address,Ship City,Ship State,Ship ZIP/Postal Code,Ship Country/Region,Payment Type,Product Name,Category,Unit Price,Quantity,Revenue,Shipping Fee
1353,11/8/2014,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,11/10/2014,Shipping Company C,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Credit Card,Mozzarella,Dairy Products,$34.80 ,24,$835.20 ,$80.18 
1338,11/9/2014,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Ravioli,Pasta,$19.50 ,87,"$1,696.50 ",$174.74 
1339,11/9/2014,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Mozzarella,Dairy Products,$34.80 ,58,"$2,018.40 ",$205.88 
1367,11/9/2014,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,11/11/2014,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Clam Chowder,Soups,9.65,14,$135.10 ,$12.97 
1329,11/10/2014,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,11/12/2014,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,,Cajun Seasoning,Condiments,$22.00 ,96,"$2,112.00 ",$221.76 
1330,11/10/2014,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,11/12/2014,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,,Chocolate Biscuits Mix,Baked Goods & Mixes,$9.20 ,34,$312.80 ,$31.28 
1361,11/10/2014,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,11/12/2014,Shipping Company B,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,Credit Card,Almonds,Dried Fruit & Nuts,$10.00 ,20,$200.00 ,$20.00 
1363,11/10/2014,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,,Dried Plums,Dried Fruit & Nuts,3.5,11,$38.50 ,$3.73 
1331,11/11/2014,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,,Dried Plums,Dried Fruit & Nuts,$3.50 ,42,$147.00 ,$15.14 
1332,11/11/2014,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,,Green Tea,Beverages,$2.99 ,100,$299.00 ,$30.50 
1364,11/11/2014,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,,Curry Sauce,Sauces,40,78,"$3,120.00 ",$299.52 
1343,11/25/2014,25,Company Y,789 25th Street,Chicago,IL,99999,USA,Laura Giussani,East,11/27/2014,Shipping Company A,John Rodman,789 25th Street,Chicago,IL,99999,USA,Cash,Scones,Baked Goods & Mixes,$10.00 ,99,$990.00 ,$102.96 
1344,11/26/2014,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,11/28/2014,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Olive Oil,Oil,$21.35 ,69,"$1,473.15 ",$153.21 
1345,11/26/2014,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,11/28/2014,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Clam Chowder,Soups,$9.65 ,37,$357.05 ,$33.92 
1346,11/26/2014,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,11/28/2014,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Crab Meat,Canned Meat,$18.40 ,64,"$1,177.60 ",$118.94 
1336,11/28/2014,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,11/30/2014,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Clam Chowder,Soups,$9.65 ,46,$443.90 ,$45.72 
1337,11/28/2014,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Crab Meat,Canned Meat,$18.40 ,100,"$1,840.00 ",$184.00 
1366,11/28/2014,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,11/30/2014,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Coffee,Beverages,46,57,"$2,622.00 ",$272.69 
1347,11/29/2014,29,Company CC,789 29th Street,Denver,CO,99999,USA,Jan Kotas,West,12/1/2014,Shipping Company B,Soo Jung Lee,789 29th Street,Denver,CO,99999,USA,Check,Beer,Beverages,$14.00 ,38,$532.00 ,$55.33 
