Order ID,Order Date,Customer ID,Customer Name,Address,City,State,ZIP/Postal Code,Country/Region,Salesperson,Region,Shipped Date,Shipper Name,Ship Name,Ship Address,Ship City,Ship State,Ship ZIP/Postal Code,Ship Country/Region,Payment Type,Product Name,Category,Unit Price,Quantity,Revenue,Shipping Fee
1307,10/6/2014,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,10/8/2014,Shipping Company C,Francisco Pérez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Check,Chocolate,Candy,$12.75 ,44,$561.00 ,$53.86 
1327,10/6/2014,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,10/8/2014,Shipping Company B,Francisco Pérez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Credit Card,Chocolate,Candy,12.75,82,"$1,045.50 ",$103.50 
1286,10/7/2014,7,Company G,123 7th Street,Boise,ID,99999,USA,Nancy Freehafer,North,,,Ming-Yang Xie,123 7th Street,Boise,ID,99999,USA,,Coffee,Beverages,46,62,"$2,852.00 ",$290.90 
1284,10/8/2014,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,10/10/2014,Shipping Company C,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Chocolate,Candy,$12.75 ,61,$777.75 ,$78.55 
1300,10/8/2014,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,10/10/2014,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Curry Sauce,Sauces,$40.00 ,48,"$1,920.00 ",$188.16 
1301,10/8/2014,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,10/10/2014,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Chocolate Biscuits Mix,Baked Goods & Mixes,$9.20 ,100,$920.00 ,$91.08 
1312,10/8/2014,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,10/10/2014,Shipping Company C,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Credit Card,Mozzarella,Dairy Products,34.8,93,"$3,236.40 ",$313.93 
1328,10/8/2014,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,10/10/2014,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Chocolate,Candy,12.75,43,$548.25 ,$52.63 
1297,10/9/2014,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,10/11/2014,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Ravioli,Pasta,$19.50 ,64,"$1,248.00 ",$119.81 
1298,10/9/2014,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,10/11/2014,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Mozzarella,Dairy Products,$34.80 ,70,"$2,436.00 ",$246.04 
1326,10/9/2014,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,10/11/2014,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Clam Chowder,Soups,9.65,89,$858.85 ,$86.74 
1285,10/10/2014,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,10/12/2014,Shipping Company B,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,Credit Card,Green Tea,Beverages,$2.99 ,32,$95.68 ,$9.76 
1287,10/10/2014,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,10/12/2014,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,,Boysenberry Spread,"Jams, Preserves",25,60,"$1,500.00 ",$154.50 
1288,10/10/2014,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,10/12/2014,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,,Cajun Seasoning,Condiments,22,51,"$1,122.00 ",$109.96 
1289,10/10/2014,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,10/12/2014,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,,Chocolate Biscuits Mix,Baked Goods & Mixes,$9.20 ,49,$450.80 ,$44.63 
1320,10/10/2014,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,10/12/2014,Shipping Company B,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,Credit Card,Almonds,Dried Fruit & Nuts,10,12,$120.00 ,$12.36 
1322,10/10/2014,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,,Dried Plums,Dried Fruit & Nuts,3.5,78,$273.00 ,$27.30 
1290,10/11/2014,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,,Dried Plums,Dried Fruit & Nuts,$3.50 ,20,$70.00 ,$6.93 
1291,10/11/2014,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,,Green Tea,Beverages,$2.99 ,49,$146.51 ,$14.65 
1323,10/11/2014,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,,Curry Sauce,Sauces,40,60,"$2,400.00 ",$228.00 
1302,10/25/2014,25,Company Y,789 25th Street,Chicago,IL,99999,USA,Laura Giussani,East,10/27/2014,Shipping Company A,John Rodman,789 25th Street,Chicago,IL,99999,USA,Cash,Scones,Baked Goods & Mixes,$10.00 ,90,$900.00 ,$87.30 
1303,10/26/2014,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,10/28/2014,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Olive Oil,Oil,$21.35 ,49,"$1,046.15 ",$102.52 
1304,10/26/2014,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,10/28/2014,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Clam Chowder,Soups,$9.65 ,71,$685.15 ,$65.77 
1305,10/26/2014,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,10/28/2014,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Crab Meat,Canned Meat,$18.40 ,10,$184.00 ,$19.14 
1283,10/28/2014,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,10/30/2014,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Check,Coffee,Beverages,$46.00 ,86,"$3,956.00 ",$379.78 
1295,10/28/2014,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,10/30/2014,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Clam Chowder,Soups,$9.65 ,44,$424.60 ,$44.16 
1296,10/28/2014,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,10/30/2014,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Crab Meat,Canned Meat,$18.40 ,24,$441.60 ,$42.84 
1325,10/28/2014,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,10/30/2014,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Coffee,Beverages,46,34,"$1,564.00 ",$157.96 
1306,10/29/2014,29,Company CC,789 29th Street,Denver,CO,99999,USA,Jan Kotas,West,10/31/2014,Shipping Company B,Soo Jung Lee,789 29th Street,Denver,CO,99999,USA,Check,Beer,Beverages,$14.00 ,78,"$1,092.00 ",$112.48 
